mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.058495593070983884,0.006232471846552726,0.18671979904174804,0.04805152629893979,euclidean,5,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.694136291600634,0.7107765451664025,0.7107765451664025,0.7297939778129953,0.7020602218700476,0.7187004754358162,0.7266244057052298,0.7091917591125199,0.716323296354992,0.7297939778129953,0.7148177496038034,0.011225443584035742,17,0.8093854551857721,0.8045430533544639,0.8090332805071315,0.8047191406937841,0.8049832717027646,0.8074484944532488,0.8062158830780067,0.8093854551857721,0.8068321887656278,0.8053354463814052,0.8067881669307978,0.0018435638045752782,0.6906061757809457,0.7077383562623691,0.7063173840780184,0.723758320991697,0.6990241510792196,0.7139639716157085,0.7218687498392972,0.7029741996841322,0.7152253444418362,0.7275672041352765,0.71090438579085,0.01112758589803978,17,0.8076559975964237,0.8030341683290823,0.8074062775197497,0.8031044116130006,0.803234061285438,0.8056015990794607,0.8044964601997755,0.8076917048246888,0.8052350533832914,0.8035192442447644,0.8050978978075675,0.0018284851737880258
0.05695621967315674,0.00840368362138748,0.15381889343261718,0.03309479204777105,euclidean,5,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.705229793977813,0.7202852614896988,0.7242472266244057,0.7297939778129953,0.7099841521394612,0.7282091917591125,0.7432646592709984,0.7123613312202852,0.7297939778129953,0.7361331220285261,0.723930269413629,0.01140715747253761,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7025211836954589,0.7152693574234145,0.718675892098381,0.7232171471526481,0.7068768233101126,0.7248909885280265,0.7383393101682402,0.7043946874583409,0.7267527270523235,0.7319273215071901,0.7192865438394136,0.011396302173799899,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06330022811889649,0.012656963029452233,0.16783177852630615,0.05142048949620585,euclidean,8,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.6830427892234548,0.7076069730586371,0.7107765451664025,0.7234548335974643,0.694136291600634,0.7155309033280507,0.7282091917591125,0.7076069730586371,0.7083993660855784,0.7076069730586371,0.708637083993661,0.012342268612606828,23,0.7821799612607854,0.7769853847508364,0.7808593062158831,0.7808593062158831,0.7826201796090861,0.7792745201620004,0.7768973410811763,0.7810353935552033,0.7793625638316605,0.7763690790632154,0.779644303574573,0.0021385008101828143,0.679353606350751,0.7032107299168845,0.7061918277810552,0.7173968003746644,0.6886774069590755,0.7101592092690241,0.7242592525743602,0.7024459626039375,0.7079751414613068,0.7050496109541864,0.7044719548245245,0.012217168735531081,21,0.7803859208026214,0.7749758986699913,0.7786773635402462,0.7789184240425521,0.7807726161703948,0.7771242071253288,0.7746272965601602,0.7790260872156104,0.7771433368868897,0.774205127530948,0.7775856278544743,0.0022458943445495807
0.06567194461822509,0.01969351098751462,0.10053942203521729,0.009925458597722705,euclidean,8,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.6917591125198098,0.7258320126782885,0.7242472266244057,0.7337559429477021,0.7044374009508716,0.7258320126782885,0.7440570522979397,0.7155309033280507,0.731378763866878,0.7290015847860539,0.7225832012678287,0.014344064825558406,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6873495135898321,0.7216290477531881,0.7195725925098263,0.7279400902599112,0.7000360417687211,0.7227440956243986,0.7397808728530568,0.7092372302872901,0.726427347662567,0.7257907774502949,0.7180507609759087,0.014429117004857153,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0731921911239624,0.02079098993578129,0.15553390979766846,0.04909597237711642,euclidean,10,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.6830427892234548,0.694136291600634,0.7099841521394612,0.7369255150554676,0.687797147385103,0.7194928684627575,0.7290015847860539,0.6996830427892234,0.713946117274168,0.7131537242472267,0.7087163232963551,0.01662213185762573,21,0.7750484240183131,0.7680929741151611,0.7689734108117626,0.7706462405353055,0.7691494981510829,0.7711745025532665,0.7654516640253566,0.770382109526325,0.7698538475083642,0.7659799260433174,0.7694752597288255,0.0025876602192342474,0.6789471601167552,0.6898552373744379,0.7047492066937888,0.7312757340878203,0.6802983720409709,0.7151638993069781,0.7229076032034144,0.6934033529346003,0.7131755153761897,0.7082751460166189,0.7038051227151574,0.016824147718503074,22,0.7726511914265402,0.7653736185070013,0.766096883959454,0.7679571677464676,0.7661771425545837,0.7680570314023808,0.7622156561002604,0.7675344377187804,0.7669420101799952,0.7630944714476354,0.7666099611043099,0.002738942545146087
0.0711202621459961,0.02544035217677855,0.11273293495178223,0.03082695205751896,euclidean,10,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.696513470681458,0.7131537242472267,0.7234548335974643,0.7393026941362916,0.6988906497622821,0.7297939778129953,0.7456418383518225,0.7115689381933439,0.7369255150554676,0.7290015847860539,0.7224247226624405,0.01600575072273626,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.690967332922204,0.7083866080390374,0.7192375295624736,0.7339679631634076,0.6938409524010481,0.727110604490492,0.7410570345512006,0.7055402300436725,0.733999174813718,0.7248274471233552,0.7178934877110609,0.016539949535399497,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08084437847137452,0.02674311041193223,0.14916067123413085,0.024835866053382213,euclidean,12,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.6909667194928685,0.6988906497622821,0.7083993660855784,0.7258320126782885,0.6957210776545166,0.7123613312202852,0.7250396196513471,0.7068145800316957,0.7091917591125199,0.713946117274168,0.7087163232963551,0.01088322327314701,21,0.7638668779714739,0.7597288254974467,0.7606973058637084,0.7597288254974467,0.7614016552209896,0.7583201267828843,0.758144039443564,0.7599049128367671,0.7580559957739038,0.7577038210952632,0.7597552385983448,0.0017966302633403964,0.6868281195113763,0.694170634888956,0.7027403789553072,0.719891254917972,0.6891590373281758,0.7074926105266559,0.7193612865410426,0.6997946320491985,0.7070554713570846,0.7094427431723259,0.7035936169248094,0.010812137427802456,23,0.7610820007783092,0.7568469487379149,0.7578625883691793,0.756729767496315,0.7583398156333291,0.7548782251267833,0.754893211988902,0.7568904029746092,0.7545355681033084,0.7545287980842332,0.7566587327292883,0.0019815769250920512
0.07060446739196777,0.019982200821022436,0.10465464591979981,0.004581752464420999,euclidean,12,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.7036450079239303,0.7107765451664025,0.7147385103011094,0.7329635499207607,0.7020602218700476,0.7258320126782885,0.7503961965134707,0.713946117274168,0.7329635499207607,0.7290015847860539,0.7216323296354992,0.014447000414860788,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6997074731554556,0.705578822525845,0.7098576754969744,0.728417855651551,0.6966484172301124,0.7228819927598522,0.7460656807338772,0.7081745871410587,0.7297807812470426,0.7249778044211826,0.7172091090362953,0.014862361663105204,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05688564777374268,0.005934034231420931,0.13856451511383056,0.018155983426538822,euclidean,15,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.6973058637083994,0.7091917591125199,0.705229793977813,0.7218700475435816,0.6933438985736925,0.7123613312202852,0.7210776545166403,0.7171156893819335,0.7155309033280507,0.7115689381933439,0.710459587955626,0.009015190271523236,20,0.7516288078887128,0.7506603275224512,0.7514527205493925,0.7493396724775488,0.7507483711921112,0.7506603275224512,0.7502201091741504,0.7529494629336151,0.7474027117450255,0.7471385807360451,0.7502201091741503,0.0017270927748179962,0.6928697100590003,0.7061688566186145,0.6989133723459131,0.7163706299997248,0.6878978713827305,0.7060903282763767,0.7146427469273691,0.7116033225879627,0.7141620667405719,0.7053730853033174,0.7054091990241581,0.00909678349926026,20,0.748329382618745,0.7471011947074297,0.7483763219340215,0.7458363518334455,0.7473272292126284,0.7469057516264451,0.7465209166282782,0.74965857017015,0.7434943325880675,0.7438531035947195,0.7467403154913931,0.001842759238917637
0.05446310043334961,0.005207973148510912,0.10543162822723388,0.006087741052829494,euclidean,15,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.7012678288431062,0.7210776545166403,0.7171156893819335,0.7266244057052298,0.6996830427892234,0.7274167987321711,0.7345483359746434,0.722662440570523,0.7353407290015848,0.7297939778129953,0.7215530903328051,0.011823396167096335,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6982334343064828,0.7175010291853,0.7121033790553071,0.7220147975545432,0.6947364185706882,0.7217918151485491,0.7295695812832139,0.7172130559886761,0.7327447937634003,0.7245794954138437,0.7170487800270005,0.01176244835397765,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06726229190826416,0.01930912580751872,0.13799517154693602,0.010742555554519348,euclidean,20,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.6774960380348652,0.6973058637083994,0.6996830427892234,0.7107765451664025,0.6846275752773375,0.6996830427892234,0.7107765451664025,0.7060221870047544,0.7131537242472267,0.6996830427892234,0.6999207606973059,0.01091692155613793,24,0.7364852967071668,0.7361331220285261,0.7374537770734284,0.7348124669836239,0.7359570346892058,0.7391266067969713,0.7350765979926044,0.7347244233139637,0.7353407290015848,0.7357809473498855,0.7360891001936961,0.0012820863430519143,0.6728328009251028,0.6938728924472161,0.6925455312179629,0.7038124522133025,0.6801351535696113,0.6925274554643187,0.7049755855898457,0.6985640433661577,0.7110316762640773,0.6946245052053667,0.6944922096262961,0.010817614319582074,24,0.7325148703282666,0.7320853390940542,0.7338007995298435,0.7307598707546636,0.7317410192866908,0.7355363442485913,0.7311534039809987,0.7311366447012625,0.7309180119580827,0.7321908761260606,0.7321837180008515,0.0014127169331952995
0.05914316177368164,0.007469964638265191,0.11123600006103515,0.010374300838832319,euclidean,20,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.6980982567353408,0.7091917591125199,0.7099841521394612,0.722662440570523,0.7099841521394612,0.7155309033280507,0.7282091917591125,0.7202852614896988,0.7321711568938193,0.7210776545166403,0.7167194928684627,0.009661022684708264,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6932357813371669,0.7048679430303592,0.7031048528723967,0.7173064619379695,0.7053070067210968,0.7095354179572915,0.72286830195869,0.7134042082510932,0.7289448532296763,0.7166400093595415,0.7115214836655281,0.009937677748490206,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
